epoch,batch,loss,perplexity
4,20,5.549232482910156,257.0401916503906
4,21,4.232282638549805,68.874267578125
4,22,4.806060791015625,122.24909973144531
4,23,5.9031195640563965,366.1780090332031
4,24,4.672821521759033,106.99922180175781
5,0,5.219048976898193,184.75839233398438
5,1,5.244743824005127,189.56724548339844
5,2,4.385333061218262,80.26495361328125
5,3,4.228257179260254,68.59757232666016
5,4,4.627577781677246,102.26605224609375
5,5,5.189955711364746,179.46060180664062
5,6,4.958099842071533,142.32310485839844
5,7,5.1554670333862305,173.3767547607422
5,8,5.310388088226318,202.42877197265625
5,9,3.897383451461792,49.273353576660156
5,10,4.886553764343262,132.4961700439453
5,11,5.042262554168701,154.81991577148438
5,12,4.5832200050354,97.82889556884766
5,13,5.528655529022217,251.80514526367188
5,14,5.463772773742676,235.98606872558594
5,15,4.044568061828613,57.086524963378906
5,16,4.874897480010986,130.96072387695312
5,17,5.138181209564209,170.40554809570312
5,18,5.71484375,303.3367919921875
5,19,5.368261814117432,214.48971557617188
5,20,4.678117275238037,107.5673599243164
5,21,5.161630630493164,174.4486846923828
5,22,4.6889824867248535,108.74247741699219
5,23,5.512572288513184,247.78768920898438
5,24,5.20369815826416,181.94384765625
6,0,4.797987937927246,121.26617431640625
6,1,5.5569329261779785,259.02716064453125
6,2,5.247923851013184,190.17103576660156
6,3,3.9463539123535156,51.74635314941406
6,4,4.791899681091309,120.53012084960938
6,5,4.8133673667907715,123.14559936523438
6,6,5.415088653564453,224.77247619628906
6,7,5.614928245544434,274.4936828613281
6,8,4.808351993560791,122.52952575683594
6,9,4.9458489418029785,140.59014892578125
6,10,5.089295387268066,162.27548217773438
6,11,4.646979808807373,104.26959228515625
6,12,4.786686420440674,119.90339660644531
6,13,4.172341346740723,64.86714935302734
6,14,5.1877007484436035,179.05638122558594
6,15,5.002326965332031,148.7589111328125
6,16,4.583766460418701,97.88236999511719
6,17,4.480781555175781,88.30365753173828
6,18,5.318850517272949,204.14907836914062
6,19,4.305358409881592,74.09576416015625
6,20,5.014985084533691,150.6538848876953
6,21,4.800551891326904,121.57749938964844
6,22,4.848055362701416,127.49222564697266
6,23,4.225867748260498,68.4338607788086
6,24,5.26742696762085,193.91636657714844
7,0,4.356475353240967,77.9817886352539
7,1,4.544857978820801,94.14704895019531
7,2,3.617663621902466,37.25043487548828
7,3,4.80222749710083,121.78138732910156
7,4,4.868793487548828,130.1637725830078
7,5,4.840601444244385,126.54544067382812
7,6,4.865619659423828,129.75131225585938
7,7,4.828042030334473,124.9660415649414
7,8,4.882086277008057,131.9055633544922
7,9,4.432467937469482,84.13880920410156
7,10,4.420365333557129,83.12664794921875
7,11,4.065220832824707,58.27777862548828
7,12,5.449530124664307,232.64881896972656
7,13,4.412876129150391,82.50642395019531
7,14,4.802131175994873,121.7696533203125
7,15,4.7582879066467285,116.54621887207031
7,16,4.477077007293701,87.97714233398438
7,17,5.261215686798096,192.71563720703125
7,18,5.5025482177734375,245.31625366210938
7,19,5.153770446777344,173.08285522460938
7,20,4.299869060516357,73.69014739990234
7,21,5.024608135223389,152.1106414794922
7,22,4.822714805603027,124.30208587646484
7,23,3.7896769046783447,44.242103576660156
7,24,5.280192852020264,196.40774536132812
8,0,4.258629322052002,70.7129898071289
8,1,4.272286415100098,71.68534851074219
8,2,4.05131196975708,57.472808837890625
8,3,4.5667500495910645,96.23085021972656
8,4,5.498607158660889,244.35134887695312
8,5,4.599617958068848,99.4463119506836
8,6,4.702994346618652,110.27688598632812
8,7,4.199268341064453,66.63755798339844
8,8,4.4029364585876465,81.69039916992188
8,9,4.845982074737549,127.22816467285156
8,10,4.450072765350342,85.63317108154297
8,11,4.3976287841796875,81.2579574584961
8,12,4.601628303527832,99.64643859863281
8,13,4.84469747543335,127.06483459472656
8,14,4.358570575714111,78.14535522460938
8,15,4.972833156585693,144.43551635742188
8,16,5.173958778381348,176.6126251220703
8,17,4.787560939788818,120.00830078125
8,18,4.557759761810303,95.36958312988281
8,19,4.670799255371094,106.7830581665039
8,20,4.401115894317627,81.54180908203125
8,21,3.9587531089782715,52.39196014404297
8,22,4.83445405960083,125.76990509033203
8,23,4.777242183685303,118.77633666992188
8,24,5.367685794830322,214.3662109375
9,0,4.756311893463135,116.31614685058594
9,1,4.9570770263671875,142.1776123046875
9,2,4.216843128204346,67.81904602050781
9,3,4.2703857421875,71.54923248291016
9,4,4.378696918487549,79.73406982421875
9,5,4.82637357711792,124.7577133178711
9,6,4.537493705749512,93.4562759399414
9,7,4.14009952545166,62.8090705871582
9,8,3.4363465309143066,31.073225021362305
9,9,4.813277721405029,123.13455963134766
9,10,4.555662155151367,95.16975402832031
9,11,4.686074733734131,108.42674255371094
9,12,4.387936115264893,80.47415924072266
9,13,4.4835524559021,88.54867553710938
9,14,4.847892761230469,127.47149658203125
9,15,4.609471797943115,100.43109130859375
9,16,4.962468147277832,142.9461669921875
9,17,4.3042168617248535,74.01123046875
9,18,3.3571507930755615,28.7072811126709
9,19,4.570542335510254,96.59648132324219
9,20,4.931227207183838,138.5494384765625
9,21,4.4640092849731445,86.8349609375
9,22,4.682320594787598,108.02045440673828
9,23,4.817883014678955,123.70293426513672
9,24,4.53778076171875,93.48310852050781
